Track Name,Artists,Album Name,Album ID,Track ID,Popularity,Release Date,Duration (ms),Explicit,External URLs,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
3D (feat. Jack Harlow),"Jung Kook, Jack Harlow",3D : The Remixes,0fJ0beklzFwoBv01U8792s,01qFKNWq73UfEslI0GvumE,77,2023-10-02,201812,True,https://open.spotify.com/track/01qFKNWq73UfEslI0GvumE,0.853,0.824,1,-3.287,1,0.103,0.0322,0.0,0.0859,0.888,108.044
Fact Check,NCT 127,Fact Check - The 5th Album,4KTxUa5hNsGpT41XcdLicL,2nNBdv2vcJZuWOZ06nNF62,58,2023-10-05,184653,False,https://open.spotify.com/track/2nNBdv2vcJZuWOZ06nNF62,0.758,0.908,5,-2.652,0,0.113,0.0768,0.0,0.257,0.572,130.012
You & Me (Coachella ver.),JENNIE,JENNIE Special Single [You & Me],1Vzh3fTdh0R0evafCcpNpL,0Vz146N2GxkVJw4kSGXrNi,63,2023-10-06,179865,False,https://open.spotify.com/track/0Vz146N2GxkVJw4kSGXrNi,0.748,0.672,9,-5.682,1,0.057,0.00487,6.71e-06,0.242,0.536,111.939
Off The Record,IVE,Off The Record,7qch1xWGWuU5VxZEYBF5KW,3G7MgLuWLzUJQflWOCDZit,62,2023-10-06,188733,False,https://open.spotify.com/track/3G7MgLuWLzUJQflWOCDZit,0.767,0.745,10,-5.338,1,0.0449,0.101,0.0,0.192,0.842,107.984
You & Me,JENNIE,JENNIE Special Single [You & Me],1Vzh3fTdh0R0evafCcpNpL,6gcuJpHu0Ey30D5WR76y98,70,2023-10-06,179164,False,https://open.spotify.com/track/6gcuJpHu0Ey30D5WR76y98,0.789,0.572,9,-6.227,1,0.0566,0.0155,2.06e-05,0.0955,0.561,112.01
Love Me Back,fromis_9,"Love Me Back (From ""Operation: True Love"")",27pVj89kJGZkJfgNbGqGY9,2IMPPA9UZpqTnnVIy9lDHU,62,2023-10-11,186293,False,https://open.spotify.com/track/2IMPPA9UZpqTnnVIy9lDHU,0.72,0.842,11,-4.41,1,0.0493,0.35,0.0,0.336,0.894,112.026
Baddie,IVE,I'VE MINE,5J7VAdKdGZGme6wymgopbp,7uyeEbG6hyApgXuEypGcsZ,67,2023-10-13,154360,False,https://open.spotify.com/track/7uyeEbG6hyApgXuEypGcsZ,0.736,0.678,5,-4.503,1,0.0464,0.0459,5.46e-06,0.104,0.757,160.045
Happily Ever After,TOMORROW X TOGETHER,The Name Chapter: FREEFALL,63fWdGyeBj8VDjvHSUROx3,29r5gr7b0f710smqMrm7pP,65,2023-10-13,151919,False,https://open.spotify.com/track/29r5gr7b0f710smqMrm7pP,0.688,0.683,5,-6.629,0,0.0932,0.017,0.0,0.134,0.528,156.087
Do It Like That,"TOMORROW X TOGETHER, Jonas Brothers",The Name Chapter: FREEFALL,63fWdGyeBj8VDjvHSUROx3,0XM1XnOYv8BkFPFVCU8ZjX,62,2023-10-13,145066,False,https://open.spotify.com/track/0XM1XnOYv8BkFPFVCU8ZjX,0.776,0.92,5,-3.246,0,0.0548,0.0103,0.0,0.325,0.842,119.989
Back for More (TXT Ver.),TOMORROW X TOGETHER,The Name Chapter: FREEFALL,63fWdGyeBj8VDjvHSUROx3,2AdzsePCqH6NUcMq7tYYmx,58,2023-10-13,162835,False,https://open.spotify.com/track/2AdzsePCqH6NUcMq7tYYmx,0.735,0.938,11,-3.448,0,0.113,0.0156,0.0,0.235,0.868,115.881
Dreamer,TOMORROW X TOGETHER,The Name Chapter: FREEFALL,63fWdGyeBj8VDjvHSUROx3,59ScHwQ4PP0TRTJgG07PAW,57,2023-10-13,186584,False,https://open.spotify.com/track/59ScHwQ4PP0TRTJgG07PAW,0.532,0.573,1,-6.183,0,0.0473,0.213,0.0,0.11,0.264,159.09
Growing Pain,TOMORROW X TOGETHER,The Name Chapter: FREEFALL,63fWdGyeBj8VDjvHSUROx3,7r8aFgJzUbqpApUNmzV5yY,56,2023-10-13,200544,False,https://open.spotify.com/track/7r8aFgJzUbqpApUNmzV5yY,0.479,0.86,7,-5.005,1,0.0602,0.00158,0.0,0.335,0.454,172.054
Chasing That Feeling,TOMORROW X TOGETHER,The Name Chapter: FREEFALL,63fWdGyeBj8VDjvHSUROx3,0ZPjVmof45INEERgYfadtv,70,2023-10-13,182670,False,https://open.spotify.com/track/0ZPjVmof45INEERgYfadtv,0.69,0.842,10,-4.288,0,0.0739,0.0153,0.0,0.0639,0.626,141.994
God of Music,SEVENTEEN,SEVENTEEN 11th Mini Album 'SEVENTEENTH HEAVEN',1rE0Gy69MFUh4GuXafWd0f,4MTNimMDRyFZv37Thcktwa,70,2023-10-23,205133,False,https://open.spotify.com/track/4MTNimMDRyFZv37Thcktwa,0.728,0.912,11,-2.55,0,0.167,0.0458,0.0,0.102,0.808,120.044
SOS (Prod. Marshmello),SEVENTEEN,SEVENTEEN 11th Mini Album 'SEVENTEENTH HEAVEN',1rE0Gy69MFUh4GuXafWd0f,3oTDi9MWC0JB39FcsLRon3,59,2023-10-23,192013,False,https://open.spotify.com/track/3oTDi9MWC0JB39FcsLRon3,0.687,0.845,11,-2.776,0,0.0951,0.125,0.0,0.172,0.718,152.035
Perfect Night,LE SSERAFIM,Perfect Night,6Msc3BwzKZ5f5FXmKuUSu6,74X2u8JMVooG2QbjRxXwR8,79,2023-10-27,159080,False,https://open.spotify.com/track/74X2u8JMVooG2QbjRxXwR8,0.697,0.82,5,-4.502,1,0.0308,0.1,0.0,0.0631,0.502,136.054
Guilty,TAEMIN,Guilty - The 4th Mini Album,1lnDLQ5nH1V3ST8MuVGmQW,4jMwQaDiDICry8Ia1gFnAn,64,2023-10-30,190173,False,https://open.spotify.com/track/4jMwQaDiDICry8Ia1gFnAn,0.572,0.777,6,-4.27,0,0.0421,0.289,4.42e-06,0.141,0.665,81.983
MANIAC,VIVIZ,The 4th Mini Album 'VERSUS',56EQPw5TQ6OPVYbbmuzw7y,618OKP1lBkNJL8uZdNSvQE,69,2023-11-02,195520,False,https://open.spotify.com/track/618OKP1lBkNJL8uZdNSvQE,0.753,0.579,9,-4.514,1,0.071,0.19,0.0,0.0931,0.818,114.961
